apartment,A10004268,Apartment10004268,175,4,11,1,113050
terrain,T10004268,Terrain10004268,219,TRUE,150234,,
home,H10004269,Home10004269,166,2,TRUE,83664,
apartment,A10004269,Apartment10004269,198,6,11,0,171666
apartment,A10004270,Apartment10004270,237,3,17,4,193629
terrain,T10004270,Terrain10004270,175,TRUE,50750,,
apartment,A10004271,Apartment10004271,150,6,15,4,90900
terrain,T10004271,Terrain10004271,112,FALSE,16912,,
home,H10004272,Home10004272,139,1,FALSE,62411,
apartment,A10004272,Apartment10004272,121,4,17,0,23111
terrain,T10004272,Terrain10004272,107,FALSE,20651,,
home,H10004273,Home10004273,260,5,TRUE,222300,
terrain,T10004273,Terrain10004273,239,TRUE,153677,,
home,H10004274,Home10004274,341,1,FALSE,54901,
apartment,A10004274,Apartment10004274,121,5,2,2,82280
terrain,T10004274,Terrain10004274,245,FALSE,196000,,
home,H10004275,Home10004275,174,4,TRUE,103356,
apartment,A10004275,Apartment10004275,201,6,12,0,144720
terrain,T10004275,Terrain10004275,223,FALSE,112615,,
home,H10004276,Home10004276,215,2,FALSE,45580,
apartment,A10004276,Apartment10004276,178,1,3,2,183340
terrain,T10004276,Terrain10004276,155,FALSE,121830,,
terrain,T10004277,Terrain10004277,237,TRUE,128454,,
home,H10004278,Home10004278,330,3,FALSE,40260,
apartment,A10004278,Apartment10004278,208,2,8,3,217152
terrain,T10004278,Terrain10004278,151,TRUE,121706,,
home,H10004279,Home10004279,204,5,FALSE,202572,
apartment,A10004279,Apartment10004279,157,6,8,3,128740
terrain,T10004279,Terrain10004279,221,TRUE,45526,,
apartment,A10004280,Apartment10004280,228,3,16,0,27360
home,H10004281,Home10004281,294,6,TRUE,109662,
apartment,A10004281,Apartment10004281,224,6,16,4,190400
terrain,T10004281,Terrain10004281,223,TRUE,63778,,
apartment,A10004282,Apartment10004282,227,2,20,1,233129
terrain,T10004282,Terrain10004282,144,FALSE,118800,,
home,H10004283,Home10004283,297,6,TRUE,62964,
terrain,T10004283,Terrain10004283,186,TRUE,24738,,
home,H10004284,Home10004284,345,2,TRUE,327405,
apartment,A10004284,Apartment10004284,246,5,11,2,142680
home,H10004285,Home10004285,395,2,FALSE,325480,
apartment,A10004285,Apartment10004285,194,5,2,4,211848
terrain,T10004285,Terrain10004285,142,TRUE,94288,,
home,H10004286,Home10004286,357,3,TRUE,64617,
apartment,A10004286,Apartment10004286,170,6,12,3,141440
terrain,T10004286,Terrain10004286,217,TRUE,123690,,
home,H10004287,Home10004287,380,3,FALSE,316920,
apartment,A10004287,Apartment10004287,207,3,12,2,101223
home,H10004288,Home10004288,137,1,FALSE,39182,
apartment,A10004288,Apartment10004288,190,3,10,1,112100
terrain,T10004288,Terrain10004288,226,TRUE,69382,,
home,H10004289,Home10004289,151,1,FALSE,160513,
apartment,A10004289,Apartment10004289,216,1,16,3,109296
terrain,T10004289,Terrain10004289,246,FALSE,260760,,
home,H10004290,Home10004290,349,6,FALSE,383202,
apartment,A10004290,Apartment10004290,210,1,1,0,153510
terrain,T10004290,Terrain10004290,116,TRUE,63336,,
apartment,A10004291,Apartment10004291,203,1,2,1,133980
terrain,T10004291,Terrain10004291,188,TRUE,72192,,
home,H10004292,Home10004292,254,4,TRUE,189484,
apartment,A10004292,Apartment10004292,246,2,10,2,127428
terrain,T10004292,Terrain10004292,204,TRUE,38148,,
home,H10004293,Home10004293,282,2,FALSE,184710,
apartment,A10004293,Apartment10004293,200,6,19,4,217400
terrain,T10004293,Terrain10004293,219,FALSE,200166,,
home,H10004294,Home10004294,274,1,TRUE,197828,
terrain,T10004294,Terrain10004294,162,TRUE,52812,,
apartment,A10004295,Apartment10004295,112,4,2,3,80304
terrain,T10004295,Terrain10004295,184,FALSE,36616,,
home,H10004296,Home10004296,167,5,TRUE,182698,
terrain,T10004296,Terrain10004296,175,FALSE,100800,,
home,H10004297,Home10004297,305,3,FALSE,243695,
apartment,A10004297,Apartment10004297,172,2,2,2,96492
terrain,T10004297,Terrain10004297,169,TRUE,72163,,
home,H10004298,Home10004298,344,4,TRUE,197112,
terrain,T10004298,Terrain10004298,173,FALSE,83905,,
home,H10004299,Home10004299,132,3,FALSE,15444,
apartment,A10004299,Apartment10004299,140,5,8,0,109900
terrain,T10004299,Terrain10004299,213,TRUE,185097,,
home,H10004300,Home10004300,379,1,TRUE,397192,
apartment,A10004300,Apartment10004300,199,1,9,3,56317
terrain,T10004300,Terrain10004300,108,TRUE,73548,,
home,H10004301,Home10004301,380,1,TRUE,177840,
apartment,A10004301,Apartment10004301,108,6,18,1,27756
terrain,T10004301,Terrain10004301,164,TRUE,28700,,
home,H10004302,Home10004302,177,2,TRUE,92394,
apartment,A10004302,Apartment10004302,138,1,16,3,126960
terrain,T10004302,Terrain10004302,101,TRUE,36966,,
home,H10004303,Home10004303,341,6,TRUE,124124,
apartment,A10004303,Apartment10004303,112,6,2,0,110880
terrain,T10004303,Terrain10004303,145,FALSE,101355,,
home,H10004304,Home10004304,130,6,TRUE,37570,
apartment,A10004304,Apartment10004304,145,6,10,3,100195
terrain,T10004304,Terrain10004304,236,FALSE,228920,,
home,H10004305,Home10004305,233,5,TRUE,35882,
apartment,A10004305,Apartment10004305,192,4,11,0,153984
terrain,T10004305,Terrain10004305,201,TRUE,43014,,
apartment,A10004306,Apartment10004306,213,3,18,3,83496
terrain,T10004306,Terrain10004306,160,TRUE,24480,,
home,H10004307,Home10004307,353,1,FALSE,199092,
apartment,A10004307,Apartment10004307,200,2,16,3,170600
terrain,T10004308,Terrain10004308,175,TRUE,192150,,
home,H10004309,Home10004309,137,5,FALSE,51238,
apartment,A10004309,Apartment10004309,240,4,20,1,171840
terrain,T10004309,Terrain10004309,106,FALSE,91690,,
home,H10004310,Home10004310,263,6,TRUE,213030,
apartment,A10004310,Apartment10004310,202,5,20,3,78174
terrain,T10004310,Terrain10004310,197,TRUE,177300,,
home,H10004311,Home10004311,258,5,TRUE,173634,
terrain,T10004311,Terrain10004311,173,FALSE,131999,,
home,H10004312,Home10004312,120,3,FALSE,105840,
apartment,A10004312,Apartment10004312,233,3,17,0,141897
terrain,T10004312,Terrain10004312,132,TRUE,104280,,
home,H10004313,Home10004313,309,5,FALSE,250908,
home,H10004314,Home10004314,267,6,TRUE,181026,
apartment,A10004314,Apartment10004314,197,5,8,1,186165
terrain,T10004314,Terrain10004314,134,TRUE,49848,,
home,H10004315,Home10004315,149,5,FALSE,137229,
apartment,A10004315,Apartment10004315,151,2,2,4,47565
terrain,T10004315,Terrain10004315,116,FALSE,109968,,
home,H10004316,Home10004316,363,4,TRUE,354288,
apartment,A10004316,Apartment10004316,185,1,10,2,154845
terrain,T10004316,Terrain10004316,203,FALSE,107996,,
home,H10004317,Home10004317,364,6,TRUE,371644,
apartment,A10004317,Apartment10004317,179,4,3,3,42065
terrain,T10004317,Terrain10004317,145,FALSE,87290,,
home,H10004318,Home10004318,222,4,TRUE,232434,
apartment,A10004318,Apartment10004318,234,3,18,3,213642
terrain,T10004318,Terrain10004318,195,FALSE,135135,,
home,H10004319,Home10004319,141,4,FALSE,101661,
apartment,A10004319,Apartment10004319,147,1,20,2,92463
terrain,T10004319,Terrain10004319,153,FALSE,38862,,
home,H10004320,Home10004320,223,4,TRUE,82287,
apartment,A10004320,Apartment10004320,164,6,3,3,49200
terrain,T10004321,Terrain10004321,110,FALSE,49720,,
apartment,A10004322,Apartment10004322,154,3,13,4,66374
home,H10004323,Home10004323,190,2,TRUE,31540,
apartment,A10004323,Apartment10004323,138,1,2,2,118404
terrain,T10004323,Terrain10004323,181,FALSE,174484,,
apartment,A10004324,Apartment10004324,126,2,19,2,97020
terrain,T10004324,Terrain10004324,114,TRUE,78432,,
home,H10004325,Home10004325,116,5,TRUE,42108,
terrain,T10004325,Terrain10004325,181,FALSE,136112,,
home,H10004326,Home10004326,186,5,TRUE,185256,
terrain,T10004326,Terrain10004326,215,FALSE,136310,,
home,H10004327,Home10004327,180,1,FALSE,21420,
apartment,A10004327,Apartment10004327,219,6,10,0,26061
home,H10004328,Home10004328,233,3,FALSE,225078,
apartment,A10004328,Apartment10004328,223,5,15,3,232143
terrain,T10004328,Terrain10004328,231,TRUE,43890,,
home,H10004329,Home10004329,122,6,TRUE,90402,
terrain,T10004329,Terrain10004329,108,TRUE,93960,,
apartment,A10004330,Apartment10004330,243,2,4,3,255636
apartment,A10004331,Apartment10004331,242,2,15,1,142296
terrain,T10004331,Terrain10004331,176,FALSE,190784,,
home,H10004332,Home10004332,398,2,TRUE,329146,
apartment,A10004332,Apartment10004332,159,1,2,3,101760
terrain,T10004332,Terrain10004332,179,TRUE,73748,,
home,H10004333,Home10004333,129,1,TRUE,33153,
apartment,A10004333,Apartment10004333,191,5,4,4,197303
terrain,T10004333,Terrain10004333,152,TRUE,124488,,
home,H10004334,Home10004334,361,1,FALSE,82308,
apartment,A10004334,Apartment10004334,223,2,19,1,85186
home,H10004335,Home10004335,302,2,TRUE,125028,
apartment,A10004335,Apartment10004335,171,2,14,2,123975
home,H10004336,Home10004336,195,6,FALSE,62010,
apartment,A10004336,Apartment10004336,201,5,20,2,35577
terrain,T10004336,Terrain10004336,132,TRUE,30228,,
home,H10004337,Home10004337,190,2,TRUE,69160,
terrain,T10004337,Terrain10004337,196,TRUE,191688,,
home,H10004338,Home10004338,258,3,FALSE,248196,
apartment,A10004338,Apartment10004338,238,1,4,4,101150
terrain,T10004338,Terrain10004338,155,FALSE,142135,,
home,H10004339,Home10004339,117,3,FALSE,68328,
apartment,A10004339,Apartment10004339,104,2,13,4,100880
terrain,T10004339,Terrain10004339,131,TRUE,31702,,
home,H10004340,Home10004340,316,5,FALSE,116288,
apartment,A10004340,Apartment10004340,134,3,14,0,97686
home,H10004341,Home10004341,204,4,FALSE,185844,
apartment,A10004341,Apartment10004341,134,6,18,1,73700
terrain,T10004341,Terrain10004341,168,TRUE,150696,,
home,H10004342,Home10004342,132,2,FALSE,69960,
apartment,A10004342,Apartment10004342,174,6,12,0,187572
terrain,T10004342,Terrain10004342,144,TRUE,145152,,
apartment,A10004343,Apartment10004343,108,2,12,4,11340
apartment,A10004344,Apartment10004344,161,6,17,3,155365
terrain,T10004344,Terrain10004344,147,TRUE,49980,,
home,H10004345,Home10004345,275,2,FALSE,57475,
apartment,A10004345,Apartment10004345,168,1,14,2,30072
terrain,T10004345,Terrain10004345,185,TRUE,64935,,
home,H10004346,Home10004346,181,5,TRUE,181362,
apartment,A10004346,Apartment10004346,135,3,3,3,43740
terrain,T10004346,Terrain10004346,246,FALSE,112422,,
home,H10004347,Home10004347,212,2,TRUE,138436,
apartment,A10004347,Apartment10004347,142,6,19,1,75686
terrain,T10004347,Terrain10004347,154,FALSE,165704,,
home,H10004348,Home10004348,293,4,FALSE,166131,
apartment,A10004348,Apartment10004348,184,1,2,1,85376
terrain,T10004348,Terrain10004348,150,TRUE,127200,,
home,H10004349,Home10004349,207,5,FALSE,94599,
terrain,T10004349,Terrain10004349,114,FALSE,72960,,
home,H10004350,Home10004350,212,4,FALSE,185712,
apartment,A10004350,Apartment10004350,126,6,2,4,28728
terrain,T10004350,Terrain10004350,140,TRUE,99540,,
home,H10004351,Home10004351,127,2,FALSE,52578,
apartment,A10004351,Apartment10004351,177,1,6,1,174168
terrain,T10004351,Terrain10004351,111,TRUE,107670,,
home,H10004352,Home10004352,158,1,TRUE,129244,
apartment,A10004352,Apartment10004352,108,6,4,3,98172
terrain,T10004352,Terrain10004352,166,TRUE,77854,,
home,H10004353,Home10004353,202,3,TRUE,28886,
apartment,A10004353,Apartment10004353,112,3,11,4,39872
terrain,T10004353,Terrain10004353,244,TRUE,159576,,
home,H10004354,Home10004354,338,4,FALSE,232882,
terrain,T10004354,Terrain10004354,243,TRUE,86265,,
home,H10004355,Home10004355,102,6,TRUE,94452,
apartment,A10004355,Apartment10004355,212,1,5,1,134408
terrain,T10004355,Terrain10004355,212,TRUE,94340,,
home,H10004356,Home10004356,198,2,FALSE,72666,
apartment,A10004356,Apartment10004356,131,3,17,4,70740
terrain,T10004356,Terrain10004356,104,FALSE,17888,,
home,H10004357,Home10004357,346,2,TRUE,65394,
apartment,A10004357,Apartment10004357,153,4,19,0,18054
terrain,T10004357,Terrain10004357,103,TRUE,49852,,
home,H10004358,Home10004358,380,1,FALSE,346560,
apartment,A10004358,Apartment10004358,204,2,6,4,216036
home,H10004359,Home10004359,276,6,FALSE,157596,
apartment,A10004359,Apartment10004359,240,4,11,0,89040
home,H10004360,Home10004360,142,5,TRUE,19312,
apartment,A10004360,Apartment10004360,179,1,18,3,72853
terrain,T10004360,Terrain10004360,202,FALSE,197556,,
home,H10004361,Home10004361,113,6,FALSE,113452,
apartment,A10004361,Apartment10004361,161,2,1,4,152306
terrain,T10004361,Terrain10004361,209,TRUE,66253,,
home,H10004362,Home10004362,172,4,TRUE,146200,
apartment,A10004362,Apartment10004362,213,2,9,1,91590
terrain,T10004362,Terrain10004362,186,FALSE,171678,,
home,H10004363,Home10004363,362,3,FALSE,390236,
apartment,A10004363,Apartment10004363,174,5,13,2,137460
home,H10004364,Home10004364,224,6,TRUE,181216,
apartment,A10004364,Apartment10004364,128,1,13,0,77056
terrain,T10004364,Terrain10004364,167,TRUE,169004,,
home,H10004365,Home10004365,334,2,FALSE,74816,
apartment,A10004365,Apartment10004365,214,2,17,2,80892
terrain,T10004365,Terrain10004365,213,TRUE,224928,,
home,H10004366,Home10004366,136,6,FALSE,16048,
apartment,A10004366,Apartment10004366,124,6,20,3,101184
terrain,T10004366,Terrain10004366,153,TRUE,80478,,
home,H10004367,Home10004367,321,5,TRUE,273813,
apartment,A10004367,Apartment10004367,162,3,7,4,115992
terrain,T10004367,Terrain10004367,237,TRUE,196473,,
home,H10004368,Home10004368,246,3,FALSE,182532,
apartment,A10004368,Apartment10004368,187,2,12,0,141372
home,H10004369,Home10004369,156,5,TRUE,114348,
apartment,A10004369,Apartment10004369,204,6,9,2,96900
home,H10004370,Home10004370,139,3,TRUE,75338,
apartment,A10004370,Apartment10004370,201,4,1,2,36381
terrain,T10004370,Terrain10004370,118,FALSE,19116,,
home,H10004371,Home10004371,359,5,FALSE,106264,
apartment,A10004371,Apartment10004371,240,4,18,3,89280
terrain,T10004371,Terrain10004371,190,FALSE,199500,,
home,H10004372,Home10004372,136,1,TRUE,87720,
apartment,A10004372,Apartment10004372,212,5,8,0,137800
terrain,T10004372,Terrain10004372,146,FALSE,24674,,
home,H10004373,Home10004373,155,3,FALSE,98115,
terrain,T10004373,Terrain10004373,224,FALSE,228928,,
home,H10004374,Home10004374,361,6,FALSE,38266,
apartment,A10004374,Apartment10004374,137,6,1,3,86173
terrain,T10004374,Terrain10004374,163,FALSE,112633,,
apartment,A10004375,Apartment10004375,111,5,1,1,98901
terrain,T10004375,Terrain10004375,185,FALSE,168350,,
apartment,A10004376,Apartment10004376,240,1,6,1,198720
home,H10004377,Home10004377,231,1,FALSE,246477,
apartment,A10004377,Apartment10004377,128,5,17,2,114944
terrain,T10004377,Terrain10004377,100,FALSE,65400,,
home,H10004378,Home10004378,113,3,TRUE,87010,
apartment,A10004378,Apartment10004378,108,6,11,3,70200
terrain,T10004378,Terrain10004378,150,FALSE,75600,,
terrain,T10004379,Terrain10004379,115,TRUE,97635,,
home,H10004380,Home10004380,327,3,TRUE,160230,
apartment,A10004380,Apartment10004380,180,4,19,4,112500
terrain,T10004380,Terrain10004380,220,FALSE,49720,,
home,H10004381,Home10004381,386,2,TRUE,118502,
apartment,A10004381,Apartment10004381,168,6,2,3,154728
terrain,T10004381,Terrain10004381,109,TRUE,86873,,
terrain,T10004382,Terrain10004382,140,FALSE,151480,,
home,H10004383,Home10004383,113,5,TRUE,73337,
apartment,A10004383,Apartment10004383,164,6,13,4,29684
terrain,T10004383,Terrain10004383,153,FALSE,22797,,
home,H10004384,Home10004384,110,4,FALSE,24970,
apartment,A10004384,Apartment10004384,134,6,8,1,131052
terrain,T10004384,Terrain10004384,205,TRUE,164410,,
home,H10004385,Home10004385,189,4,FALSE,39690,
apartment,A10004385,Apartment10004385,175,3,14,1,166250
terrain,T10004385,Terrain10004385,237,TRUE,83898,,
home,H10004386,Home10004386,270,6,TRUE,187380,
apartment,A10004386,Apartment10004386,244,3,13,4,222528
terrain,T10004386,Terrain10004386,185,FALSE,155030,,
home,H10004387,Home10004387,231,5,TRUE,106260,
apartment,A10004387,Apartment10004387,159,6,20,3,110982
terrain,T10004387,Terrain10004387,165,TRUE,69630,,
apartment,A10004388,Apartment10004388,215,4,14,1,181890
terrain,T10004388,Terrain10004388,121,TRUE,113619,,
home,H10004389,Home10004389,142,2,TRUE,154070,
home,H10004390,Home10004390,373,5,TRUE,315931,
terrain,T10004390,Terrain10004390,144,TRUE,85536,,
home,H10004391,Home10004391,350,5,FALSE,248850,
apartment,A10004391,Apartment10004391,203,4,6,1,131747
terrain,T10004391,Terrain10004391,240,TRUE,109440,,
home,H10004392,Home10004392,391,2,FALSE,280738,
apartment,A10004392,Apartment10004392,204,3,14,1,201960
terrain,T10004392,Terrain10004392,116,TRUE,12876,,
home,H10004393,Home10004393,372,5,TRUE,44268,
home,H10004394,Home10004394,355,3,FALSE,139870,
terrain,T10004394,Terrain10004394,182,FALSE,105196,,
home,H10004395,Home10004395,184,4,FALSE,46368,
terrain,T10004395,Terrain10004395,115,FALSE,41170,,
apartment,A10004396,Apartment10004396,174,4,15,1,39150
terrain,T10004396,Terrain10004396,183,FALSE,126636,,
home,H10004397,Home10004397,354,3,FALSE,329574,
apartment,A10004397,Apartment10004397,201,1,12,4,73566
terrain,T10004397,Terrain10004397,233,TRUE,164265,,
home,H10004398,Home10004398,289,6,FALSE,67337,
terrain,T10004398,Terrain10004398,164,FALSE,61992,,
home,H10004399,Home10004399,160,4,TRUE,94080,
terrain,T10004399,Terrain10004399,238,TRUE,25228,,
home,H10004400,Home10004400,148,2,FALSE,154808,
apartment,A10004400,Apartment10004400,220,5,7,1,26840
terrain,T10004400,Terrain10004400,176,FALSE,90992,,
home,H10004401,Home10004401,359,3,FALSE,115598,
apartment,A10004401,Apartment10004401,165,6,5,3,94710
home,H10004402,Home10004402,173,1,FALSE,84251,
apartment,A10004402,Apartment10004402,167,1,16,2,106379
home,H10004403,Home10004403,107,2,FALSE,88275,
terrain,T10004403,Terrain10004403,247,TRUE,252681,,
home,H10004404,Home10004404,134,1,FALSE,52662,
terrain,T10004404,Terrain10004404,226,FALSE,244306,,
home,H10004405,Home10004405,393,2,TRUE,69954,
apartment,A10004405,Apartment10004405,178,6,2,1,62478
terrain,T10004405,Terrain10004405,181,FALSE,64617,,
home,H10004406,Home10004406,178,4,FALSE,97366,
apartment,A10004406,Apartment10004406,186,4,11,0,178002
home,H10004407,Home10004407,362,2,TRUE,191498,
apartment,A10004407,Apartment10004407,221,2,10,4,165087
home,H10004408,Home10004408,325,6,TRUE,302900,
apartment,A10004408,Apartment10004408,142,3,1,2,78526
terrain,T10004408,Terrain10004408,248,FALSE,133672,,
home,H10004409,Home10004409,155,4,TRUE,63705,
apartment,A10004409,Apartment10004409,221,6,14,4,37570
terrain,T10004409,Terrain10004409,109,TRUE,81859,,
apartment,A10004410,Apartment10004410,247,1,14,1,105469
terrain,T10004410,Terrain10004410,165,FALSE,56100,,
home,H10004411,Home10004411,375,2,FALSE,406500,
apartment,A10004411,Apartment10004411,194,2,19,1,162766
terrain,T10004411,Terrain10004411,154,FALSE,72842,,
apartment,A10004412,Apartment10004412,165,5,16,2,109065
home,H10004413,Home10004413,399,2,TRUE,49077,
apartment,A10004413,Apartment10004413,182,4,19,2,177996
terrain,T10004413,Terrain10004413,115,FALSE,48990,,
home,H10004414,Home10004414,206,1,FALSE,116596,
terrain,T10004414,Terrain10004414,134,FALSE,96212,,
home,H10004415,Home10004415,261,1,FALSE,85608,
home,H10004416,Home10004416,142,6,FALSE,107068,
apartment,A10004416,Apartment10004416,122,1,18,3,97112
terrain,T10004416,Terrain10004416,142,FALSE,133906,,
home,H10004417,Home10004417,325,2,FALSE,199225,
apartment,A10004417,Apartment10004417,188,3,19,4,150588
terrain,T10004417,Terrain10004417,220,TRUE,36300,,
home,H10004418,Home10004418,394,1,FALSE,182422,
apartment,A10004418,Apartment10004418,104,2,11,1,109200
home,H10004419,Home10004419,221,3,FALSE,51935,
apartment,A10004419,Apartment10004419,217,2,2,3,160797
terrain,T10004419,Terrain10004419,101,FALSE,76255,,
home,H10004420,Home10004420,145,3,FALSE,39730,
terrain,T10004420,Terrain10004420,135,FALSE,49275,,
home,H10004421,Home10004421,170,4,FALSE,83300,
apartment,A10004421,Apartment10004421,225,1,20,0,228825
terrain,T10004421,Terrain10004421,104,FALSE,93080,,
home,H10004422,Home10004422,335,3,FALSE,100835,
terrain,T10004422,Terrain10004422,131,FALSE,120782,,
home,H10004423,Home10004423,124,1,FALSE,124372,
terrain,T10004423,Terrain10004423,247,FALSE,40755,,
home,H10004424,Home10004424,116,5,FALSE,28536,
apartment,A10004424,Apartment10004424,218,4,10,2,193584
terrain,T10004424,Terrain10004424,159,TRUE,127518,,
home,H10004425,Home10004425,374,3,TRUE,38148,
apartment,A10004425,Apartment10004425,118,4,9,0,61950
terrain,T10004425,Terrain10004425,114,TRUE,66804,,
home,H10004426,Home10004426,335,3,FALSE,266995,
apartment,A10004426,Apartment10004426,168,6,10,2,67368
terrain,T10004426,Terrain10004426,231,FALSE,223608,,
home,H10004427,Home10004427,333,1,TRUE,117216,
terrain,T10004427,Terrain10004427,149,TRUE,148553,,
apartment,A10004428,Apartment10004428,119,4,13,3,35819
terrain,T10004428,Terrain10004428,230,TRUE,119140,,
home,H10004429,Home10004429,246,3,FALSE,136038,
apartment,A10004429,Apartment10004429,133,2,3,2,57456
home,H10004430,Home10004430,110,3,FALSE,32010,
apartment,A10004430,Apartment10004430,182,2,7,1,32214
terrain,T10004430,Terrain10004430,215,FALSE,53105,,
home,H10004431,Home10004431,135,4,TRUE,116910,
apartment,A10004431,Apartment10004431,158,4,12,3,105544
terrain,T10004431,Terrain10004431,178,TRUE,96654,,
home,H10004432,Home10004432,226,5,FALSE,29154,
apartment,A10004432,Apartment10004432,126,4,14,3,50652
home,H10004433,Home10004433,124,1,FALSE,115692,
apartment,A10004433,Apartment10004433,118,4,8,4,116348
terrain,T10004433,Terrain10004433,139,TRUE,117872,,
home,H10004434,Home10004434,291,1,FALSE,32883,
apartment,A10004434,Apartment10004434,246,4,10,0,235176
terrain,T10004434,Terrain10004434,172,TRUE,109908,,
home,H10004435,Home10004435,368,2,TRUE,401120,
terrain,T10004435,Terrain10004435,211,FALSE,194120,,
home,H10004436,Home10004436,356,5,FALSE,339268,
terrain,T10004436,Terrain10004436,144,FALSE,47952,,
home,H10004437,Home10004437,362,1,FALSE,338108,
terrain,T10004437,Terrain10004437,106,TRUE,80348,,
home,H10004438,Home10004438,128,3,TRUE,61952,
home,H10004439,Home10004439,379,4,FALSE,212619,
apartment,A10004439,Apartment10004439,118,2,13,2,23954
terrain,T10004439,Terrain10004439,140,TRUE,85960,,
home,H10004440,Home10004440,186,5,TRUE,30504,
apartment,A10004440,Apartment10004440,203,2,6,3,124642
terrain,T10004440,Terrain10004440,230,FALSE,126270,,
home,H10004441,Home10004441,221,5,TRUE,171275,
apartment,A10004441,Apartment10004441,244,5,1,3,122488
terrain,T10004441,Terrain10004441,147,FALSE,50127,,
home,H10004442,Home10004442,394,1,FALSE,71708,
apartment,A10004442,Apartment10004442,213,4,1,2,73911
terrain,T10004442,Terrain10004442,233,TRUE,253970,,
home,H10004443,Home10004443,142,4,TRUE,37772,
apartment,A10004443,Apartment10004443,144,5,16,2,123840
terrain,T10004443,Terrain10004443,212,TRUE,148400,,
home,H10004445,Home10004445,167,6,TRUE,60788,
terrain,T10004445,Terrain10004445,115,TRUE,32775,,
home,H10004446,Home10004446,335,5,TRUE,131320,
apartment,A10004446,Apartment10004446,199,2,14,3,107460
terrain,T10004446,Terrain10004446,126,TRUE,83160,,
apartment,A10004447,Apartment10004447,116,4,16,1,110316
terrain,T10004447,Terrain10004447,178,TRUE,174440,,
home,H10004448,Home10004448,162,3,FALSE,62694,
terrain,T10004448,Terrain10004448,199,TRUE,131738,,
home,H10004449,Home10004449,101,5,TRUE,83224,
apartment,A10004449,Apartment10004449,127,3,3,1,88519
terrain,T10004449,Terrain10004449,116,FALSE,83752,,
home,H10004450,Home10004450,316,3,FALSE,267336,
terrain,T10004450,Terrain10004450,206,FALSE,195082,,
home,H10004451,Home10004451,120,5,FALSE,32280,
apartment,A10004451,Apartment10004451,190,3,14,2,40470
terrain,T10004451,Terrain10004451,170,TRUE,53890,,
home,H10004452,Home10004452,205,4,TRUE,147600,
apartment,A10004452,Apartment10004452,167,6,11,4,112391
terrain,T10004452,Terrain10004452,204,FALSE,74868,,
home,H10004453,Home10004453,251,5,FALSE,230418,
apartment,A10004453,Apartment10004453,199,4,3,0,204572
terrain,T10004453,Terrain10004453,231,TRUE,196581,,
home,H10004454,Home10004454,329,3,TRUE,150353,
apartment,A10004454,Apartment10004454,237,2,20,1,85083
terrain,T10004454,Terrain10004454,139,FALSE,26132,,
apartment,A10004455,Apartment10004455,155,2,13,2,86335
apartment,A10004456,Apartment10004456,204,3,15,3,74052
apartment,A10004457,Apartment10004457,145,6,3,3,90045
terrain,T10004457,Terrain10004457,133,FALSE,51205,,
apartment,A10004458,Apartment10004458,138,3,13,3,66654
terrain,T10004458,Terrain10004458,144,TRUE,147600,,
home,H10004459,Home10004459,228,2,FALSE,116052,
apartment,A10004459,Apartment10004459,112,2,1,2,109648
terrain,T10004459,Terrain10004459,181,FALSE,142990,,
apartment,A10004460,Apartment10004460,221,1,9,3,37128
terrain,T10004460,Terrain10004460,212,FALSE,93916,,
apartment,A10004461,Apartment10004461,131,4,9,2,13231
terrain,T10004461,Terrain10004461,234,TRUE,92430,,
home,H10004462,Home10004462,263,1,TRUE,213293,
apartment,A10004462,Apartment10004462,166,1,1,4,29880
terrain,T10004462,Terrain10004462,249,TRUE,140436,,
home,H10004463,Home10004463,147,5,FALSE,119217,
terrain,T10004463,Terrain10004463,130,FALSE,25090,,
home,H10004464,Home10004464,350,6,FALSE,242900,
terrain,T10004464,Terrain10004464,154,TRUE,96096,,
home,H10004465,Home10004465,132,5,FALSE,37620,
apartment,A10004465,Apartment10004465,136,6,20,1,81056
terrain,T10004465,Terrain10004465,143,FALSE,113542,,
home,H10004466,Home10004466,320,5,FALSE,218560,
apartment,A10004466,Apartment10004466,160,4,10,3,54560
terrain,T10004466,Terrain10004466,106,TRUE,52788,,
home,H10004467,Home10004467,246,1,FALSE,93726,
apartment,A10004467,Apartment10004467,216,3,3,2,71928
terrain,T10004467,Terrain10004467,195,TRUE,189150,,
home,H10004468,Home10004468,124,1,TRUE,60512,
apartment,A10004468,Apartment10004468,187,4,12,3,37213
terrain,T10004468,Terrain10004468,212,TRUE,156668,,
home,H10004469,Home10004469,142,5,TRUE,106074,
apartment,A10004469,Apartment10004469,118,4,5,3,23600
terrain,T10004469,Terrain10004469,177,FALSE,190629,,
home,H10004470,Home10004470,152,3,TRUE,130112,
apartment,A10004470,Apartment10004470,214,4,11,0,44298
home,H10004471,Home10004471,291,6,FALSE,189150,
terrain,T10004471,Terrain10004471,125,TRUE,128625,,
home,H10004472,Home10004472,335,1,FALSE,118590,
apartment,A10004472,Apartment10004472,143,1,17,0,37037
terrain,T10004472,Terrain10004472,210,TRUE,36540,,
home,H10004473,Home10004473,233,5,FALSE,104151,
apartment,A10004473,Apartment10004473,248,1,14,1,58776
terrain,T10004473,Terrain10004473,189,TRUE,192213,,
apartment,A10004474,Apartment10004474,200,5,16,2,142000
terrain,T10004474,Terrain10004474,126,TRUE,39438,,
home,H10004475,Home10004475,352,5,TRUE,158752,
